subClientId1, subClientId2, fqhn, displayName, operatingSystem, hostname, managingSDC, serverId, datatype, statusCode, statusMessage, collectionDatetime, clientId, datafileDate, recordedToss, recordedDone, mlm1, mlm2, operatingSystemVersion, collectionDate
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.327,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.327,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.326,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.326,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.325,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.325,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.324,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.324,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.323,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.323,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w007.fannie_mae.ibm.com,ailv-sfam-w007,Linux,ailv-sfam-w007,AG,8346273,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.322,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.322,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,dustat,-69,Server Not Yet Processed,2020-12-22 10:08:43.328,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.328,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,allstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.334,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.334,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,process,-69,Server Not Yet Processed,2020-12-22 10:08:43.332,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.332,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.331,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.331,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.331,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.331,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.331,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.331,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.331,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.331,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sys-w002.fannie_mae.ibm.com,ailv-sys-w002,Linux,ailv-sys-w002,AG,8346421,vmstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.348,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.348,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.331,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.331,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,netstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.331,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.331,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,iostat,-69,Server Not Yet Processed,2020-12-22 10:08:43.33,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.33,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.329,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.329,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.329,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.329,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.329,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.329,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.329,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.329,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
none,none,ailv-sfam-w008.fannie_mae.ibm.com,ailv-sfam-w008,Linux,ailv-sfam-w008,AG,8346385,envstat,-69,Server Not Yet Processed,2020-12-22 10:08:43.329,Fannie_Mae,2020-11-07,2020-12-22 10:08:43.329,1970-01-01 00:00:00.0,adcsrmp1.whirlpool.com,none,,2020-12-22
